customer_id,Recency,Frequency,Monetary,R_score,F_score,M_score,Segment
4800,5,11,3318.86,5,4,4,Champions
4801,19,8,1611.93,3,2,1,About to Sleep
4802,56,12,3642.14,2,4,5,At Risk
4803,48,4,1188.77,2,1,1,Hibernating
4804,6,10,2547.55,4,3,3,Potential Loyalists
4805,42,14,3443.09,2,5,5,Cannot Lose Them
4806,7,13,2875.92,4,5,4,Loyal Customers
4807,15,7,1747.83,3,1,1,About to Sleep
4808,45,9,1960.71,2,3,2,At Risk
4809,73,6,1735.0800000000002,1,1,1,Hibernating
4810,2,8,1859.74,5,2,2,Potential Loyalists
4811,2,9,2640.38,5,3,3,Potential Loyalists
4812,101,7,1796.19,1,1,1,Hibernating
4813,3,12,3237.2599999999998,5,4,4,Champions
4814,110,14,4214.83,1,5,5,Cannot Lose Them
4815,140,7,1808.5,1,1,1,Hibernating
4816,237,7,2225.4,1,1,2,Hibernating
4817,9,8,2595.55,4,2,3,Potential Loyalists
4818,24,9,1572.23,3,3,1,Need Attention
4819,6,8,1909.06,4,2,2,Potential Loyalists
4820,22,12,2429.59,3,4,3,Loyal Customers
4821,5,15,2973.61,5,5,4,Champions
4822,12,9,1727.68,4,3,1,Potential Loyalists
4823,46,4,1030.03,2,1,1,Hibernating
4824,56,3,401.4,2,1,1,Hibernating
4825,21,13,2900.93,3,5,4,Loyal Customers
4826,65,10,1818.45,1,3,2,At Risk
4827,4,14,3702.64,5,5,5,Champions
4828,27,12,2924.72,3,4,4,Loyal Customers
4829,166,8,1572.92,1,2,1,Hibernating
4830,12,12,3389.6,4,4,5,Loyal Customers
4831,20,19,5538.37,3,5,5,Loyal Customers
4832,97,4,1419.22,1,1,1,Hibernating
4833,70,10,2183.24,1,3,2,At Risk
4834,65,9,2725.87,1,3,3,At Risk
4835,35,7,1529.94,2,1,1,Hibernating
4836,60,11,3027.3,2,4,4,At Risk
4837,48,11,3084.87,2,4,4,At Risk
4838,65,9,1768.66,1,3,1,At Risk
4839,72,4,541.41,1,1,1,Hibernating
4840,45,7,1687.72,2,1,1,Hibernating
4841,67,11,2521.87,1,4,3,At Risk
4842,4,8,2141.23,5,2,2,Potential Loyalists
4843,14,12,3393.83,4,4,5,Loyal Customers
4844,1,13,3127.92,5,5,4,Champions
4845,38,6,1208.36,2,1,1,Hibernating
4846,2,12,3297.4900000000002,5,4,4,Champions
4847,1,9,2836.21,5,3,4,Potential Loyalists
4848,28,7,1862.73,3,1,2,About to Sleep
4849,2,10,2559.91,5,3,3,Potential Loyalists
4850,49,14,4150.66,2,5,5,Cannot Lose Them
4851,27,8,2450.6099999999997,3,2,3,About to Sleep
4852,1,11,1577.36,5,4,1,Champions
4853,82,11,2935.72,1,4,4,At Risk
4854,31,6,2022.02,2,1,2,Hibernating
4855,178,8,1493.09,1,2,1,Hibernating
4856,23,7,2313.64,3,1,3,About to Sleep
4857,20,10,2713.8,3,3,3,Need Attention
4858,8,7,1642.24,4,1,1,Promising
4859,22,11,2980.6,3,4,4,Loyal Customers
4860,10,6,1815.83,4,1,2,Promising
4861,24,10,2399.6,3,3,3,Need Attention
4862,3,10,1679.57,5,3,1,Potential Loyalists
4863,15,12,3366.74,3,4,5,Loyal Customers
4864,4,14,2903.73,5,5,4,Champions
4865,15,14,4061.27,3,5,5,Loyal Customers
4866,10,14,3592.84,4,5,5,Loyal Customers
4867,32,9,2281.52,2,3,2,At Risk
4868,21,14,2910.83,3,5,4,Loyal Customers
4869,2,5,1017.8399999999999,5,1,1,New Customers
4870,6,13,3778.8,4,5,5,Loyal Customers
4871,68,5,1317.74,1,1,1,Hibernating
4872,22,6,1610.1299999999999,3,1,1,About to Sleep
4873,39,8,2384.9900000000002,2,2,3,Hibernating
4874,14,13,2834.55,4,5,4,Loyal Customers
4875,7,16,3847.6,4,5,5,Loyal Customers
4876,53,13,3693.76,2,5,5,Cannot Lose Them
4877,71,10,3054.47,1,3,4,At Risk
4878,31,13,3141.07,2,5,4,Cannot Lose Them
4879,39,8,2607.42,2,2,3,Hibernating
4880,1,15,4544.05,5,5,5,Champions
4881,1,11,3033.34,5,4,4,Champions
4882,51,10,3590.5,2,3,5,At Risk
4883,6,7,1426.86,4,1,1,Promising
4884,10,12,3529.89,4,4,5,Loyal Customers
4885,1,8,2059.29,5,2,2,Potential Loyalists
4886,2,9,2535.28,5,3,3,Potential Loyalists
4887,17,5,877.1899999999999,3,1,1,About to Sleep
4888,104,10,2198.38,1,3,2,At Risk
4889,61,13,2590.84,1,5,3,Cannot Lose Them
4890,85,9,1654.25,1,3,1,At Risk
4891,19,13,3126.0,3,5,4,Loyal Customers
4892,3,12,3205.5299999999997,5,4,4,Champions
4893,30,12,2840.4,2,4,4,At Risk
4894,38,7,2035.04,2,1,2,Hibernating
4895,162,3,856.99,1,1,1,Hibernating
4896,14,13,3756.27,4,5,5,Loyal Customers
4897,34,5,1187.74,2,1,1,Hibernating
4898,22,9,1614.23,3,3,1,Need Attention
4899,32,7,1403.76,2,1,1,Hibernating
4900,100,17,5265.21,1,5,5,Cannot Lose Them
4901,1,10,2709.07,5,3,3,Potential Loyalists
4902,9,11,2697.43,4,4,3,Loyal Customers
4903,3,9,2845.94,5,3,4,Potential Loyalists
4904,72,7,2311.39,1,1,3,Hibernating
4905,1,11,3334.66,5,4,4,Champions
4906,2,12,3564.84,5,4,5,Champions
4907,215,7,1938.22,1,1,2,Hibernating
4908,22,9,2304.8199999999997,3,3,3,Need Attention
4909,8,16,4173.08,4,5,5,Loyal Customers
4910,20,10,1872.78,3,3,2,Need Attention
4911,39,5,1016.4100000000001,2,1,1,Hibernating
4912,96,11,3766.73,1,4,5,At Risk
4913,1,13,3899.59,5,5,5,Champions
4914,5,5,1560.1599999999999,5,1,1,New Customers
4915,91,10,2740.31,1,3,3,At Risk
4916,1,9,2381.5,5,3,3,Potential Loyalists
4917,34,13,3348.9700000000003,2,5,5,Cannot Lose Them
4918,12,11,2736.71,4,4,3,Loyal Customers
4919,65,13,2406.75,1,5,3,Cannot Lose Them
4920,27,11,3509.4,3,4,5,Loyal Customers
4921,36,11,2620.32,2,4,3,At Risk
4922,43,8,1436.39,2,2,1,Hibernating
4923,4,11,3924.5,5,4,5,Champions
4924,41,8,2818.77,2,2,4,Hibernating
4925,32,11,2551.73,2,4,3,At Risk
4926,26,11,2797.0,3,4,4,Loyal Customers
4927,3,8,2500.36,5,2,3,Potential Loyalists
4928,5,8,2030.42,5,2,2,Potential Loyalists
4929,7,12,2326.35,4,4,3,Loyal Customers
4930,25,10,2092.61,3,3,2,Need Attention
4931,8,11,2780.5,4,4,4,Loyal Customers
4932,131,5,1414.04,1,1,1,Hibernating
4933,15,10,2749.55,3,3,3,Need Attention
4934,96,12,3515.47,1,4,5,At Risk
4935,37,13,3548.17,2,5,5,Cannot Lose Them
4936,21,9,2659.9900000000002,3,3,3,Need Attention
4937,1,15,3365.1800000000003,5,5,5,Champions
4938,31,6,1397.95,2,1,1,Hibernating
4939,8,7,1423.3799999999999,4,1,1,Promising
4940,143,12,2266.7999999999997,1,4,2,At Risk
4941,26,9,1633.3,3,3,1,Need Attention
4942,14,9,2414.09,4,3,3,Potential Loyalists
4943,3,9,2480.64,5,3,3,Potential Loyalists
4944,14,6,868.47,4,1,1,Promising
4945,111,7,2070.11,1,1,2,Hibernating
4946,18,8,2379.65,3,2,3,About to Sleep
4947,39,17,4215.71,2,5,5,Cannot Lose Them
4948,87,7,1996.05,1,1,2,Hibernating
4949,1,8,2145.17,5,2,2,Potential Loyalists
4950,2,12,2925.4,5,4,4,Champions
4951,1,8,2871.79,5,2,4,Potential Loyalists
4952,7,7,2100.64,4,2,2,Potential Loyalists
4953,16,10,2275.09,3,3,2,Need Attention
4954,138,9,2395.98,1,3,3,At Risk
4955,96,8,2193.12,1,2,2,Hibernating
4956,7,7,1902.4,4,2,2,Potential Loyalists
4957,113,16,3459.16,1,5,5,Cannot Lose Them
4958,2,8,2362.54,5,2,3,Potential Loyalists
4959,32,13,4134.62,2,5,5,Cannot Lose Them
4960,97,7,1500.52,1,2,1,Hibernating
4961,21,5,1144.0,3,1,1,About to Sleep
4962,20,12,2159.35,3,4,2,Loyal Customers
4963,201,12,3415.61,1,4,5,At Risk
4964,15,10,2982.9700000000003,3,3,4,Need Attention
4965,65,8,1836.21,1,2,2,Hibernating
4966,5,13,3255.16,5,5,4,Champions
4967,1,8,2258.65,5,2,2,Potential Loyalists
4968,21,15,3885.67,3,5,5,Loyal Customers
4969,7,6,1247.39,4,1,1,Promising
4970,171,12,3247.13,1,4,4,At Risk
4971,26,14,3685.9,3,5,5,Loyal Customers
4972,93,10,2342.6800000000003,1,3,3,At Risk
4973,39,4,1350.98,2,1,1,Hibernating
4974,24,7,1463.41,3,2,1,About to Sleep
4975,158,11,2535.17,1,4,3,At Risk
4976,31,10,2160.21,2,3,2,At Risk
4977,2,10,2404.72,5,3,3,Potential Loyalists
4978,1,13,3154.9700000000003,5,5,4,Champions
4979,30,13,3008.5,2,5,4,Cannot Lose Them
4980,31,12,3476.86,2,4,5,At Risk
4981,111,6,1832.47,1,1,2,Hibernating
4982,12,9,2394.62,4,3,3,Potential Loyalists
4983,258,6,2114.51,1,1,2,Hibernating
4984,228,6,2403.68,1,1,3,Hibernating
4985,3,15,4079.29,5,5,5,Champions
4986,84,8,2454.16,1,2,3,Hibernating
4987,4,12,3276.14,5,4,4,Champions
4988,10,8,1984.99,4,2,2,Potential Loyalists
4989,90,7,1501.17,1,2,1,Hibernating
4990,2,11,2970.43,5,4,4,Champions
4991,15,13,3211.05,3,5,4,Loyal Customers
4992,12,10,2963.13,4,3,4,Potential Loyalists
4993,16,10,2963.98,3,3,4,Need Attention
4994,3,9,1882.42,5,3,2,Potential Loyalists
4995,3,6,2108.49,5,1,2,New Customers
4996,17,15,3596.75,3,5,5,Loyal Customers
4997,18,11,2336.81,3,4,3,Loyal Customers
4998,72,8,1882.46,1,2,2,Hibernating
4999,16,12,3021.15,3,4,4,Loyal Customers
5000,24,10,2066.91,3,3,2,Need Attention
5001,21,6,1193.9099999999999,3,1,1,About to Sleep
5002,69,6,1343.24,1,1,1,Hibernating
5003,130,14,4082.29,1,5,5,Cannot Lose Them
5004,66,16,4394.78,1,5,5,Cannot Lose Them
5005,170,11,2490.2200000000003,1,4,3,At Risk
5006,24,9,2535.0,3,3,3,Need Attention
5007,62,7,1082.42,1,2,1,Hibernating
5008,5,14,3292.54,5,5,4,Champions
5009,17,12,2580.52,3,4,3,Loyal Customers
5010,1,12,2927.06,5,4,4,Champions
5011,49,8,1946.57,2,2,2,Hibernating
5012,15,10,2543.09,3,3,3,Need Attention
5013,18,11,2935.1,3,4,4,Loyal Customers
5014,4,13,2542.89,5,5,3,Champions
5015,8,9,2101.38,4,3,2,Potential Loyalists
5016,31,9,2326.88,2,3,3,At Risk
5017,16,11,2923.48,3,4,4,Loyal Customers
5018,71,10,1931.84,1,3,2,At Risk
5019,15,9,2023.83,3,3,2,Need Attention
5020,6,8,2076.8,4,2,2,Potential Loyalists
5021,37,8,1823.06,2,2,2,Hibernating
5022,253,6,1261.0,1,1,1,Hibernating
5023,112,10,2669.7,1,3,3,At Risk
5024,35,7,1786.79,2,2,1,Hibernating
5025,12,13,3704.6,4,5,5,Loyal Customers
5026,22,12,2948.9,3,4,4,Loyal Customers
5027,46,11,3354.04,2,4,5,At Risk
5028,6,5,1401.82,4,1,1,Promising
5029,17,10,2974.8,3,3,4,Need Attention
5030,51,9,2953.57,2,3,4,At Risk
5031,22,9,2515.89,3,3,3,Need Attention
5032,37,10,2346.02,2,3,3,At Risk
5033,13,8,1873.6399999999999,4,2,2,Potential Loyalists
5034,59,9,2214.74,2,3,2,At Risk
5035,94,7,1397.22,1,2,1,Hibernating
5036,101,10,2221.26,1,3,2,At Risk
5037,27,7,1651.1,3,2,1,About to Sleep
5038,35,9,2481.47,2,3,3,At Risk
5039,1,11,3649.08,5,4,5,Champions
5040,13,8,1527.17,4,2,1,Potential Loyalists
5041,24,12,2602.7,3,4,3,Loyal Customers
5042,5,10,2707.06,5,3,3,Potential Loyalists
5043,142,8,2094.68,1,2,2,Hibernating
5044,42,7,2203.45,2,2,2,Hibernating
5045,28,11,3802.91,3,4,5,Loyal Customers
5046,33,12,3323.5,2,4,4,At Risk
5047,12,10,2463.41,4,3,3,Potential Loyalists
5048,18,11,2697.82,3,4,3,Loyal Customers
5049,31,8,1606.75,2,2,1,Hibernating
5050,18,10,2019.12,3,3,2,Need Attention
5051,19,7,1287.77,3,2,1,About to Sleep
5052,10,7,1646.33,4,2,1,Potential Loyalists
5053,2,13,2863.14,5,5,4,Champions
5054,15,7,1880.6399999999999,3,2,2,About to Sleep
5055,5,10,2565.14,5,3,3,Potential Loyalists
5056,1,10,2031.77,5,3,2,Potential Loyalists
5057,11,9,2157.65,4,3,2,Potential Loyalists
5058,135,5,1484.86,1,1,1,Hibernating
5059,157,2,474.03999999999996,1,1,1,Hibernating
5060,5,9,2329.89,5,3,3,Potential Loyalists
5061,53,9,1836.8,2,3,2,At Risk
5062,17,11,2938.87,3,4,4,Loyal Customers
5063,29,8,2062.7,3,2,2,About to Sleep
5064,73,5,1459.77,1,1,1,Hibernating
5065,7,13,2742.33,4,5,3,Loyal Customers
5066,16,2,292.42,3,1,1,About to Sleep
5067,114,13,3397.22,1,5,5,Cannot Lose Them
5068,43,10,2421.0699999999997,2,3,3,At Risk
5069,7,6,1415.57,4,1,1,Promising
5070,14,12,2626.7400000000002,4,4,3,Loyal Customers
5071,36,5,652.05,2,1,1,Hibernating
5072,5,5,1522.52,5,1,1,New Customers
5073,12,10,2158.86,4,3,2,Potential Loyalists
5074,11,4,995.44,4,1,1,Promising
5075,37,8,1683.76,2,2,1,Hibernating
5076,82,12,2517.15,1,4,3,At Risk
5077,4,11,2170.53,5,4,2,Champions
5078,43,10,2480.32,2,3,3,At Risk
5079,30,12,3354.2200000000003,2,4,5,At Risk
5080,25,11,2482.97,3,4,3,Loyal Customers
5081,1,14,3136.1099999999997,5,5,4,Champions
5082,31,10,2092.14,2,3,2,At Risk
5083,84,7,1165.92,1,2,1,Hibernating
5084,4,8,2564.92,5,2,3,Potential Loyalists
5085,14,8,1164.97,4,2,1,Potential Loyalists
5086,62,6,1769.88,1,1,1,Hibernating
5087,53,8,2370.5699999999997,2,2,3,Hibernating
5088,14,11,2756.85,4,4,3,Loyal Customers
5089,16,17,5649.78,3,5,5,Loyal Customers
5090,17,9,3223.1,3,3,4,Need Attention
5091,9,7,2108.41,4,2,2,Potential Loyalists
5092,7,7,1656.65,4,2,1,Potential Loyalists
5093,78,11,3058.77,1,4,4,At Risk
5094,1,16,4561.95,5,5,5,Champions
5095,26,9,3019.03,3,3,4,Need Attention
5096,15,10,2736.39,3,3,3,Need Attention
5097,10,16,4021.32,4,5,5,Loyal Customers
5098,85,9,2217.57,1,3,2,At Risk
5099,1,21,6013.61,5,5,5,Champions
5100,12,9,2254.23,4,3,2,Potential Loyalists
5101,11,10,2678.48,4,3,3,Potential Loyalists
5102,66,2,313.6,1,1,1,Hibernating
5103,39,7,1978.92,2,2,2,Hibernating
5104,3,9,2816.11,5,3,4,Potential Loyalists
5105,2,8,2077.0,5,2,2,Potential Loyalists
5106,12,7,1604.19,4,2,1,Potential Loyalists
5107,6,13,2765.88,4,5,4,Loyal Customers
5108,10,14,3501.91,4,5,5,Loyal Customers
5109,51,6,1141.9099999999999,2,1,1,Hibernating
5110,7,9,2490.04,4,3,3,Potential Loyalists
5111,96,9,2002.96,1,3,2,At Risk
5112,61,5,789.13,1,1,1,Hibernating
5113,4,13,3464.57,5,5,5,Champions
5114,3,15,4059.61,5,5,5,Champions
5115,9,9,2635.07,4,3,3,Potential Loyalists
5116,11,13,2962.54,4,5,4,Loyal Customers
5117,1,8,2507.62,5,2,3,Potential Loyalists
5118,210,4,1084.66,1,1,1,Hibernating
5119,53,10,3228.71,2,3,4,At Risk
5120,170,8,1777.3,1,2,1,Hibernating
5121,26,8,2536.36,3,2,3,About to Sleep
5122,3,14,3648.32,5,5,5,Champions
5123,1,11,2581.56,5,4,3,Champions
5124,52,10,1820.99,2,3,2,At Risk
5125,153,8,1777.51,1,2,1,Hibernating
5126,1,11,2580.7599999999998,5,4,3,Champions
5127,40,16,4226.03,2,5,5,Cannot Lose Them
5128,1,5,1537.1299999999999,5,1,1,New Customers
5129,6,12,2480.16,4,4,3,Loyal Customers
5130,134,7,1933.17,1,2,2,Hibernating
5131,96,8,1723.28,1,2,1,Hibernating
5132,25,9,2554.23,3,3,3,Need Attention
5133,16,14,2954.93,3,5,4,Loyal Customers
5134,15,13,2674.29,3,5,3,Loyal Customers
5135,1,7,1616.69,5,2,1,Potential Loyalists
5136,104,9,1974.2,1,3,2,At Risk
5137,24,14,3239.71,3,5,4,Loyal Customers
5138,90,7,1877.0,1,2,2,Hibernating
5139,11,8,2058.2200000000003,4,2,2,Potential Loyalists
5140,61,18,4571.09,1,5,5,Cannot Lose Them
5141,3,9,1495.73,5,3,1,Potential Loyalists
5142,18,6,2111.39,3,1,2,About to Sleep
5143,59,8,1984.73,2,2,2,Hibernating
5144,43,7,2086.3,2,2,2,Hibernating
5145,3,13,4104.97,5,5,5,Champions
5146,5,7,1836.17,5,2,2,Potential Loyalists
5147,1,10,2494.83,5,3,3,Potential Loyalists
5148,18,6,1942.0,3,1,2,About to Sleep
5149,54,9,1952.96,2,3,2,At Risk
5150,12,11,2285.27,4,4,2,Loyal Customers
5151,49,7,1307.99,2,2,1,Hibernating
5152,13,10,3006.27,4,3,4,Potential Loyalists
5153,83,12,3338.31,1,4,4,At Risk
5154,1,10,2668.02,5,3,3,Potential Loyalists
5155,9,13,3441.4,4,5,5,Loyal Customers
5156,8,9,3051.75,4,3,4,Potential Loyalists
5157,16,7,1971.18,3,2,2,About to Sleep
5158,35,15,4155.34,2,5,5,Cannot Lose Them
5159,161,5,1109.75,1,1,1,Hibernating
5160,40,13,3974.46,2,5,5,Cannot Lose Them
5161,73,9,2718.21,1,3,3,At Risk
5162,14,12,3342.56,4,4,4,Loyal Customers
5163,23,9,2352.67,3,3,3,Need Attention
5164,31,11,2508.07,2,4,3,At Risk
5165,20,11,2616.59,3,4,3,Loyal Customers
5166,98,11,3102.63,1,4,4,At Risk
5167,75,8,2240.47,1,2,2,Hibernating
5168,60,9,1811.77,2,3,2,At Risk
5169,70,8,2039.33,1,2,2,Hibernating
5170,12,6,1270.56,4,1,1,Promising
5171,47,9,1899.9,2,3,2,At Risk
5172,175,7,1054.39,1,2,1,Hibernating
5173,17,11,2992.37,3,4,4,Loyal Customers
5174,6,10,2678.96,4,3,3,Potential Loyalists
5175,56,8,2518.35,2,2,3,Hibernating
5176,37,8,1882.87,2,2,2,Hibernating
5177,15,9,2311.49,3,3,3,Need Attention
5178,50,13,4398.45,2,5,5,Cannot Lose Them
5179,45,9,2555.89,2,3,3,At Risk
5180,333,3,288.88,1,1,1,Hibernating
5181,7,11,3090.82,4,4,4,Loyal Customers
5182,11,7,1988.17,4,2,2,Potential Loyalists
5183,6,8,2042.79,4,2,2,Potential Loyalists
5184,15,12,3022.39,3,4,4,Loyal Customers
5185,6,14,3907.81,4,5,5,Loyal Customers
5186,2,15,4211.32,5,5,5,Champions
5187,5,11,3220.37,5,4,4,Champions
5188,11,12,2795.5299999999997,4,4,4,Loyal Customers
5189,22,6,1719.15,3,1,1,About to Sleep
5190,8,15,4157.54,4,5,5,Loyal Customers
5191,38,12,2237.9900000000002,2,4,2,At Risk
5192,24,11,3056.4,3,4,4,Loyal Customers
5193,23,14,3737.71,3,5,5,Loyal Customers
5194,18,10,2429.92,3,3,3,Need Attention
5195,50,12,3646.4,2,4,5,At Risk
5196,40,9,2189.07,2,3,2,At Risk
5197,41,11,3287.9700000000003,2,4,4,At Risk
5198,16,7,1332.21,3,2,1,About to Sleep
5199,29,11,2743.59,3,4,3,Loyal Customers
5200,4,6,2325.84,5,1,3,New Customers
5201,1,10,3307.81,5,3,4,Potential Loyalists
5202,2,8,1935.28,5,2,2,Potential Loyalists
5203,77,11,2490.17,1,4,3,At Risk
5204,30,11,3771.67,2,4,5,At Risk
5205,3,10,3304.01,5,3,4,Potential Loyalists
5206,26,14,3578.21,3,5,5,Loyal Customers
5207,38,6,1626.6,2,1,1,Hibernating
5208,89,6,1424.24,1,1,1,Hibernating
5209,11,10,2217.73,4,3,2,Potential Loyalists
5210,35,12,4035.0,2,4,5,At Risk
5211,16,9,2105.9,3,3,2,Need Attention
5212,36,11,3091.48,2,4,4,At Risk
5213,12,19,4963.07,4,5,5,Loyal Customers
5214,1,15,3773.06,5,5,5,Champions
5215,18,8,2122.43,3,2,2,About to Sleep
5216,21,8,1878.78,3,2,2,About to Sleep
5217,26,10,1848.96,3,3,2,Need Attention
5218,13,11,3569.41,4,4,5,Loyal Customers
5219,43,11,4230.89,2,4,5,At Risk
5220,56,6,977.46,2,1,1,Hibernating
5221,47,3,529.0699999999999,2,1,1,Hibernating
5222,112,10,2700.7799999999997,1,3,3,At Risk
5223,37,7,1806.45,2,2,1,Hibernating
5224,67,8,2146.98,1,2,2,Hibernating
5225,24,12,3373.09,3,4,5,Loyal Customers
5226,1,15,4006.89,5,5,5,Champions
5227,73,8,1569.01,1,2,1,Hibernating
5228,75,6,1879.93,1,1,2,Hibernating
5229,2,7,1258.61,5,2,1,Potential Loyalists
5230,169,7,2653.7,1,2,3,Hibernating
5231,14,11,3224.7999999999997,4,4,4,Loyal Customers
5232,42,15,3379.98,2,5,5,Cannot Lose Them
5233,13,11,3000.51,4,4,4,Loyal Customers
5234,50,11,3238.54,2,4,4,At Risk
5235,3,7,1964.67,5,2,2,Potential Loyalists
5236,3,10,2781.82,5,3,4,Potential Loyalists
5237,117,6,733.05,1,1,1,Hibernating
5238,89,4,738.0699999999999,1,1,1,Hibernating
5239,166,7,1399.1,1,2,1,Hibernating
5240,76,8,2090.89,1,2,2,Hibernating
5241,5,9,2082.06,5,3,2,Potential Loyalists
5242,108,8,2346.47,1,2,3,Hibernating
5243,16,5,1695.87,3,1,1,About to Sleep
5244,51,11,3205.13,2,4,4,At Risk
5245,2,9,2967.56,5,3,4,Potential Loyalists
5246,107,8,2212.77,1,2,2,Hibernating
5247,3,16,4124.25,5,5,5,Champions
5248,80,8,2138.57,1,2,2,Hibernating
5249,2,13,3151.56,5,5,4,Champions
5250,56,13,3904.76,2,5,5,Cannot Lose Them
5251,56,6,1725.1100000000001,2,1,1,Hibernating
5252,18,8,2629.77,3,2,3,About to Sleep
5253,156,13,4490.03,1,5,5,Cannot Lose Them
5254,1,14,2584.33,5,5,3,Champions
5255,63,6,1132.05,1,1,1,Hibernating
5256,17,10,2462.27,3,3,3,Need Attention
5257,66,13,2720.63,1,5,3,Cannot Lose Them
5258,4,13,3607.9700000000003,5,5,5,Champions
5259,6,5,1616.96,4,1,1,Promising
5260,100,6,1521.1499999999999,1,1,1,Hibernating
5261,8,15,4333.84,4,5,5,Loyal Customers
5262,14,11,2598.79,4,4,3,Loyal Customers
5263,4,7,1457.0,5,2,1,Potential Loyalists
5264,1,6,1893.61,5,1,2,New Customers
5265,8,18,5220.16,4,5,5,Loyal Customers
5266,42,12,3104.52,2,4,4,At Risk
5267,30,8,2109.66,2,2,2,Hibernating
5268,56,11,3054.72,2,4,4,At Risk
5269,3,11,3177.24,5,4,4,Champions
5270,7,12,2699.89,4,4,3,Loyal Customers
5271,62,12,3559.02,1,4,5,At Risk
5272,39,7,2052.61,2,2,2,Hibernating
5273,15,5,1420.3899999999999,3,1,1,About to Sleep
5274,52,3,668.4300000000001,2,1,1,Hibernating
5275,10,7,1847.6,4,2,2,Potential Loyalists
5276,39,11,2564.04,2,4,3,At Risk
5277,10,17,4664.12,4,5,5,Loyal Customers
5278,4,15,4121.18,5,5,5,Champions
5279,135,14,3696.14,1,5,5,Cannot Lose Them
5280,24,13,2535.76,3,5,3,Loyal Customers
5281,23,13,3555.38,3,5,5,Loyal Customers
5282,119,7,2647.3199999999997,1,2,3,Hibernating
5283,3,10,2346.09,5,3,3,Potential Loyalists
5284,13,14,3043.15,4,5,4,Loyal Customers
5285,35,5,1473.43,2,1,1,Hibernating
5286,98,7,1652.93,1,2,1,Hibernating
5287,35,20,6507.18,2,5,5,Cannot Lose Them
5288,39,10,3804.17,2,3,5,At Risk
5289,16,6,2008.38,3,1,2,About to Sleep
5290,25,10,2960.39,3,3,4,Need Attention
5291,7,11,2190.49,4,4,2,Loyal Customers
5292,245,6,1402.95,1,1,1,Hibernating
5293,32,11,2548.8,2,4,3,At Risk
5294,27,9,2433.03,3,3,3,Need Attention
5295,28,11,2449.75,3,4,3,Loyal Customers
5296,10,12,3836.71,4,4,5,Loyal Customers
5297,14,13,3610.0099999999998,4,5,5,Loyal Customers
5298,12,7,1793.74,4,2,1,Potential Loyalists
5299,66,6,2006.83,1,1,2,Hibernating
5300,17,12,3008.24,3,4,4,Loyal Customers
5301,110,14,3373.67,1,5,5,Cannot Lose Them
5302,93,7,1289.3899999999999,1,2,1,Hibernating
5303,14,8,2225.4300000000003,4,2,2,Potential Loyalists
5304,88,6,1792.44,1,1,1,Hibernating
5305,111,7,2364.0,1,2,3,Hibernating
5306,74,8,2886.3,1,2,4,Hibernating
5307,21,13,3144.29,3,5,4,Loyal Customers
5308,11,13,3274.53,4,5,4,Loyal Customers
5309,2,8,2060.07,5,2,2,Potential Loyalists
5310,49,7,2077.4900000000002,2,2,2,Hibernating
5311,35,9,2296.96,2,3,2,At Risk
5312,36,10,2888.39,2,3,4,At Risk
5313,33,15,3879.5699999999997,2,5,5,Cannot Lose Them
5314,52,8,1872.4099999999999,2,2,2,Hibernating
5315,36,11,3698.1800000000003,2,4,5,At Risk
5316,10,11,2566.11,4,4,3,Loyal Customers
5317,67,4,685.6899999999999,1,1,1,Hibernating
5318,30,13,3162.79,2,5,4,Cannot Lose Them
5319,1,6,1318.49,5,1,1,New Customers
5320,13,14,4642.27,4,5,5,Loyal Customers
5321,40,9,2477.52,2,3,3,At Risk
5322,32,9,1873.22,2,3,2,At Risk
5323,7,10,3223.85,4,3,4,Potential Loyalists
5324,10,7,1869.9099999999999,4,2,2,Potential Loyalists
5325,17,11,2991.22,3,4,4,Loyal Customers
5326,2,7,993.5899999999999,5,2,1,Potential Loyalists
5327,16,15,4651.27,3,5,5,Loyal Customers
5328,5,9,2588.5,5,3,3,Potential Loyalists
5329,12,6,1453.3600000000001,4,1,1,Promising
5330,23,5,1737.29,3,1,1,About to Sleep
5331,1,9,2613.41,5,3,3,Potential Loyalists
5332,6,11,2731.28,4,4,3,Loyal Customers
5333,2,3,686.31,5,1,1,New Customers
5334,30,8,2119.59,2,2,2,Hibernating
5335,38,7,1343.43,2,2,1,Hibernating
5336,7,7,1637.13,4,2,1,Potential Loyalists
5337,31,8,2109.62,2,2,2,Hibernating
5338,21,10,2948.81,3,3,4,Need Attention
5339,33,10,2070.17,2,3,2,At Risk
5340,14,10,2756.0299999999997,4,3,3,Potential Loyalists
5341,29,10,2441.81,3,3,3,Need Attention
5342,23,9,3238.25,3,3,4,Need Attention
5343,35,13,3936.57,2,5,5,Cannot Lose Them
5344,7,8,2643.56,4,2,3,Potential Loyalists
5345,15,7,1341.8,3,2,1,About to Sleep
5346,15,8,2251.88,3,2,2,About to Sleep
5347,9,8,1778.8300000000002,4,2,1,Potential Loyalists
5348,64,6,1383.6000000000001,1,1,1,Hibernating
5349,61,14,3149.21,1,5,4,Cannot Lose Them
5350,31,10,3010.02,2,3,4,At Risk
5351,5,15,4024.24,5,5,5,Champions
5352,109,7,1759.8899999999999,1,2,1,Hibernating
5353,41,8,1688.9199999999998,2,2,1,Hibernating
5354,1,12,2502.8199999999997,5,4,3,Champions
